name,timestamp_prev,timestamp_curr,lon_prev,lat_prev,lon_curr,lat_curr,delta_lon,delta_lat,event,count,area_km2,tb_min,tb_mean,tb_std,touching_left,touching_right,touching_up,touching_down,dt_horas,timestamp_next,target_delta_lon,target_delta_lat,dt_target_horas,log_area_km2,log_count
45596574-da13-4adc-b421-6e0e89f2141e,2011-06-12 09:00:00,2011-06-12 10:00:00,-62.89525563704294,1.1458620361080443,-62.98024765694539,1.170491781859991,-0.08499201990244387,0.024629745751946652,CONTINUITY,568,9088.0,204.83999633789062,215.95260233274647,6.5010286555536805,False,False,False,False,1.0,2011-06-12 11:00:00,0.04196568868379558,0.11051989675219698,1.0,9.11482017011877,6.343880434126331
45596574-da13-4adc-b421-6e0e89f2141e,2011-06-12 10:00:00,2011-06-12 11:00:00,-62.98024765694539,1.170491781859991,-62.93828196826159,1.281011678612188,0.04196568868379558,0.11051989675219698,CONTINUITY,899,14384.0,209.75999450683594,220.14941949388208,5.4229614807675555,False,False,False,False,1.0,2011-06-12 12:00:00,-0.3350399178014598,-0.0048488057152551445,1.0,9.573941275985648,6.802394763324311
45596574-da13-4adc-b421-6e0e89f2141e,2011-06-12 11:00:00,2011-06-12 12:00:00,-62.93828196826159,1.281011678612188,-63.27332188606305,1.2761628728969328,-0.3350399178014598,-0.0048488057152551445,CONTINUITY,643,10288.0,213.12998962402344,223.17525272161743,4.24373794129695,False,False,False,False,1.0,2011-06-12 13:00:00,-0.2896485626402665,0.1311652127945382,1.0,9.23883064237581,6.467698726104354
45e18caa-046e-4138-9e33-3fcb1070256f,2011-06-11 00:00:00,2011-06-11 01:00:00,-59.35350173298646,0.33916186501508166,-59.74339345541325,0.3479305526924577,-0.38989172242678904,0.008768687677376041,CONTINUITY,810,12960.0,201.70999145507812,218.48418209876544,6.125435142917378,False,False,False,False,1.0,2011-06-11 02:00:00,-0.45664609602262374,0.03853508374180503,1.0,9.469700127423375,6.698268054115413
45e18caa-046e-4138-9e33-3fcb1070256f,2011-06-11 01:00:00,2011-06-11 02:00:00,-59.74339345541325,0.3479305526924577,-60.20003955143587,0.38646563643426274,-0.45664609602262374,0.03853508374180503,CONTINUITY,683,10928.0,206.9499969482422,219.52983162518302,6.660127561525622,False,False,False,False,1.0,2011-06-11 03:00:00,-0.46717410729294073,-0.005096139224956497,1.0,9.299175085676673,6.52795791762255
45e18caa-046e-4138-9e33-3fcb1070256f,2011-06-11 02:00:00,2011-06-11 03:00:00,-60.20003955143587,0.38646563643426274,-60.66721365872881,0.38136949720930624,-0.46717410729294073,-0.005096139224956497,CONTINUITY,478,7648.0,205.26998901367188,218.68107675209205,6.50982985194748,False,False,False,False,1.0,2011-06-11 04:00:00,-0.40684605260990025,-0.032953832709365805,1.0,8.942330199321866,6.171700597410915
45e18caa-046e-4138-9e33-3fcb1070256f,2011-06-11 03:00:00,2011-06-11 04:00:00,-60.66721365872881,0.38136949720930624,-61.07405971133871,0.34841566449994044,-0.40684605260990025,-0.032953832709365805,CONTINUITY,556,8896.0,204.4099884033203,217.03212117805757,6.493933680046964,False,False,False,False,1.0,2011-06-11 05:00:00,-0.23249482264956356,0.05038336810011301,1.0,9.093469420244768,6.322565239927284
45e18caa-046e-4138-9e33-3fcb1070256f,2011-06-11 07:00:00,2011-06-11 08:00:00,-61.555266261515115,0.5530425381401743,-61.73093433364677,0.5468483379505271,-0.17566807213165703,-0.006194200189647225,CONTINUITY,3309,52944.0,194.63999938964844,212.5774025385313,7.421369758613375,False,False,False,False,1.0,2011-06-11 09:00:00,-0.22686969795766743,-0.05343647625967213,1.0,10.877008917864554,8.104703468371108
45e18caa-046e-4138-9e33-3fcb1070256f,2011-06-11 08:00:00,2011-06-11 09:00:00,-61.73093433364677,0.5468483379505271,-61.95780403160444,0.493411861690855,-0.22686969795766743,-0.05343647625967213,CONTINUITY,4123,65968.0,198.3300018310547,215.14963315546933,7.591718107488747,False,False,False,False,1.0,2011-06-11 10:00:00,-0.39561093183476004,-0.0454125140046,1.0,11.09694021369669,8.32457884513685
45e18caa-046e-4138-9e33-3fcb1070256f,2011-06-11 09:00:00,2011-06-11 10:00:00,-61.95780403160444,0.493411861690855,-62.3534149634392,0.447999347686255,-0.39561093183476004,-0.0454125140046,CONTINUITY,4289,68624.0,201.239990234375,215.79158894847285,6.544301919900989,False,False,False,False,1.0,2011-06-11 11:00:00,-0.22593604128414313,-0.005280621049649048,1.0,11.136412178811831,8.364042011922063
45e18caa-046e-4138-9e33-3fcb1070256f,2011-06-11 10:00:00,2011-06-11 11:00:00,-62.3534149634392,0.447999347686255,-62.57935100472334,0.44271872663660594,-0.22593604128414313,-0.005280621049649048,CONTINUITY,4509,72144.0,202.1699981689453,218.57094145043246,5.922630091137891,False,False,False,False,1.0,2011-06-11 12:00:00,-0.3688409865823772,0.07544478825977319,1.0,11.186433261731356,8.414052432496725
45e18caa-046e-4138-9e33-3fcb1070256f,2011-06-11 13:00:00,2011-06-11 14:00:00,-63.341035085203636,-0.2640860332200081,-63.564906877090806,-0.3843768068155695,-0.22387179188717,-0.1202907735955614,CONTINUITY,799,12784.0,215.9499969482422,224.91143225907385,3.4503998340369786,False,False,False,False,1.0,2011-06-11 15:00:00,-0.4662276723458376,-0.4543089592456121,1.0,9.456027887725288,6.684611727667927
46bf2ed1-7fed-45b3-8fd4-dd8215ec4153,2011-06-27 00:00:00,2011-06-27 01:00:00,-65.73253504200058,4.6273653362669895,-65.87499766916368,4.639798329479787,-0.14246262716309843,0.012432993212797783,CONTINUITY,731,11696.0,203.0800018310547,215.59648597811218,7.24612533881416,False,False,False,False,1.0,2011-06-27 02:00:00,-0.09765506546310121,-0.011378371246163255,1.0,9.367087677650707,6.595780513961311
48f3b40f-6ae1-4673-9af7-dce5bdf98e23,2011-06-09 00:00:00,2011-06-09 01:00:00,-57.49627704488385,4.686041013348221,-57.77610601516805,4.42610612830393,-0.27982897028419984,-0.25993488504429063,CONTINUITY,507,8112.0,212.76998901367188,224.1038276627219,3.453790895399376,False,False,False,False,1.0,2011-06-09 02:00:00,-0.39051934625283025,0.08769038716746014,1.0,9.001222992395064,6.230481447578482
48f3b40f-6ae1-4673-9af7-dce5bdf98e23,2011-06-09 01:00:00,2011-06-09 02:00:00,-57.77610601516805,4.42610612830393,-58.16662536142088,4.51379651547139,-0.39051934625283025,0.08769038716746014,CONTINUITY,435,6960.0,203.0800018310547,221.33541666666667,6.991576560645924,False,False,False,False,1.0,2011-06-09 03:00:00,-0.30382752213774467,0.10600392638862033,1.0,8.848078421168667,6.077642243349034
48f3b40f-6ae1-4673-9af7-dce5bdf98e23,2011-06-09 02:00:00,2011-06-09 03:00:00,-58.16662536142088,4.51379651547139,-58.47045288355862,4.6198004418600105,-0.30382752213774467,0.10600392638862033,CONTINUITY,566,9056.0,199.80999755859375,218.7018551236749,6.693400720302742,False,False,False,False,1.0,2011-06-09 04:00:00,-0.3507873921223208,0.05455878178180651,1.0,9.111293218374948,6.340359303727752
