name,timestamp_prev,timestamp_curr,lon_prev,lat_prev,lon_curr,lat_curr,delta_lon,delta_lat,event,count,area_km2,tb_min,tb_mean,tb_std,touching_left,touching_right,touching_up,touching_down,dt_horas,timestamp_next,target_delta_lon,target_delta_lat,dt_target_horas,log_area_km2,log_count,pred_delta_lon,pred_delta_lat,obs_delta_lon,obs_delta_lat,pred_next_lon,pred_next_lat,obs_next_lon,obs_next_lat,erro_delta_lon,erro_delta_lat,abs_erro_delta_lon,abs_erro_delta_lat
38ff5965-99c5-4f09-8051-6aa3140a173a,2011-06-29 11:00:00,2011-06-29 12:00:00,-58.28555652744367,-5.903575248281126,-58.43950199701119,-6.038379768606624,-0.1539454695675175,-0.1348045203254972,CONTINUITY,466,7456.0,214.9199981689453,223.5709663358369,3.937162739210149,False,False,False,False,1.0,2011-06-29 13:00:00,-0.0649618322713934,-0.0763351722752228,1.0,8.916908467543795,6.1463292576688975,-0.1594447,-0.019843321,-0.0649618322713934,-0.0763351722752228,-58.598946701663024,-6.058223089900216,-58.504463829282585,-6.114714940881846,0.09448287238043918,-0.05649185098163034,0.09448287238043918,0.05649185098163034
3e892395-a743-4679-97ee-951850dcde78,2011-06-29 16:00:00,2011-06-29 17:00:00,-49.78462717130489,-0.3412860502350127,-50.0369717850782,-0.4870258874572041,-0.2523446137733103,-0.1457398372221914,CONTINUITY,1093,17488.0,200.76998901367188,217.7302435956084,6.341012647092226,False,False,False,False,1.0,2011-06-29 18:00:00,-0.3351335814153415,-0.1634561319743223,1.0,9.769327390849192,6.997595982981927,-0.263418,-0.057303105,-0.3351335814153415,-0.1634561319743223,-50.30038977409378,-0.5443289920068505,-50.37210536649354,-0.6504820194315264,-0.07171559239976227,-0.10615302742467592,0.07171559239976227,0.10615302742467592
44e93608-bbc4-4191-ae4a-dc128c1e0f6b,2011-06-29 00:00:00,2011-06-29 01:00:00,-50.82562262527989,-2.355731735073211,-50.65841253315591,-2.428121114226796,0.1672100921239803,-0.0723893791535843,CONTINUITY,3942,63072.0,197.30999755859372,215.95181697108063,8.360513832670101,False,False,False,False,1.0,2011-06-29 02:00:00,-0.0713135114517768,-0.2830851726559746,1.0,11.05204806472275,8.279697133877628,-0.18605094,-0.027423399,-0.0713135114517768,-0.2830851726559746,-50.844463469735615,-2.4555445127960223,-50.72972604460769,-2.7112062868827707,0.11473742512792748,-0.25566177408674834,0.11473742512792748,0.25566177408674834
44e93608-bbc4-4191-ae4a-dc128c1e0f6b,2011-06-29 03:00:00,2011-06-29 04:00:00,-51.057890979311686,-2.8922151380164416,-51.25667821835965,-3.0045866221690427,-0.1987872390479665,-0.1123714841526011,CONTINUITY,3718,59488.0,198.3300018310547,218.96234534696077,6.884537806494221,False,False,False,False,1.0,2011-06-29 05:00:00,-0.0964846907018071,-0.0841554104524324,1.0,10.993546700492846,8.22121009392507,-0.27325183,-0.039588332,-0.0964846907018071,-0.0841554104524324,-51.52993004989118,-3.044174954345251,-51.35316290906146,-3.088742032621475,0.17676714082971756,-0.0445670782762239,0.17676714082971756,0.0445670782762239
44e93608-bbc4-4191-ae4a-dc128c1e0f6b,2011-06-29 07:00:00,2011-06-29 08:00:00,-51.145423255043696,-4.129201114882481,-51.5170478477927,-4.460115134718305,-0.3716245927490078,-0.3309140198358236,CONTINUITY,1215,19440.0,206.9499969482422,221.47600308641972,5.763036835934771,False,False,False,False,1.0,2011-06-29 09:00:00,-0.4811224828022915,-0.2240278827580493,1.0,9.87513951702064,7.103322062526113,-0.26611987,-0.12438239,-0.4811224828022915,-0.2240278827580493,-51.78316771535595,-4.584497526290304,-51.998170330594995,-4.684143017476354,-0.2150026152390438,-0.0996454911860507,0.2150026152390438,0.0996454911860507
44e93608-bbc4-4191-ae4a-dc128c1e0f6b,2011-06-29 08:00:00,2011-06-29 09:00:00,-51.5170478477927,-4.460115134718305,-51.998170330595,-4.684143017476354,-0.4811224828022915,-0.2240278827580493,CONTINUITY,810,12960.0,205.6999969482422,221.94471450617283,5.402415902227703,False,False,False,False,1.0,2011-06-29 10:00:00,-0.4734783665734952,-0.1030030774259742,1.0,9.469700127423376,6.698268054115413,-0.2836793,-0.06592836,-0.4734783665734952,-0.1030030774259742,-52.28184963710211,-4.750071379786287,-52.4716486971685,-4.787146094902329,-0.18979906006638458,-0.03707471511604149,0.18979906006638458,0.03707471511604149
45deffc0-7fda-491c-8591-3ff186a071b9,2011-06-27 07:00:00,2011-06-27 08:00:00,-55.75807429671232,2.110508033000437,-55.97815169894999,2.082771079063535,-0.2200774022376634,-0.0277369539369018,CONTINUITY,551,8816.0,213.84999084472656,223.32996823956444,3.84281626443264,False,False,False,False,1.0,2011-06-27 09:00:00,-0.2973176008373244,-0.0501398134809787,1.0,9.084436955087028,6.313548046277095,-0.27021962,0.029368127,-0.2973176008373244,-0.0501398134809787,-56.248371322992504,2.1121392058284285,-56.27546929978732,2.0326312655825562,-0.027097976794813405,-0.07950794024587224,0.027097976794813405,0.07950794024587224
45f835ee-2301-479f-ab6c-aa622d0cb496,2011-06-27 00:00:00,2011-06-27 01:00:00,-65.15192219139922,3.093702111440563,-65.36610234770083,3.06014190442762,-0.2141801563016088,-0.0335602070129432,CONTINUITY,740,11840.0,201.70999145507807,214.76091638513515,7.947209194936522,False,False,False,False,1.0,2011-06-27 02:00:00,-0.4988798086517789,-0.0547284929746156,1.0,9.379323364330958,6.608000625296087,-0.21974626,-0.05720157,-0.4988798086517789,-0.0547284929746156,-65.58584860953593,3.0029403326650583,-65.86498215635261,3.0054134114530044,-0.2791335468166806,0.002473078787946198,0.2791335468166806,0.002473078787946198
45f835ee-2301-479f-ab6c-aa622d0cb496,2011-06-27 05:00:00,2011-06-27 06:00:00,-66.65587549618792,4.3165013678815125,-67.00874765889785,4.345121610287949,-0.3528721627099287,0.0286202424064363,CONTINUITY,219,3504.0,208.5800018310547,221.9872645547945,6.040443221822824,False,False,False,False,1.0,2011-06-27 07:00:00,-0.0857266821196418,-0.1971637405575208,1.0,8.16194579946869,5.393627546352361,-0.29581583,0.020588113,-0.0857266821196418,-0.1971637405575208,-67.30456348436019,4.365709723282977,-67.09447434101749,4.147957869730428,0.2100891433426995,-0.2177518535525493,0.2100891433426995,0.2177518535525493
48fb20df-fc0b-49c3-918e-81ad83ae26b5,2011-06-25 00:00:00,2011-06-25 01:00:00,-68.8361335520896,-3.761760139302039,-69.17577491486313,-3.980369941109677,-0.33964136277352,-0.2186098018076379,CONTINUITY,1263,20208.0,203.97000122070312,220.59939133016627,5.100520188223772,False,False,False,False,1.0,2011-06-25 02:00:00,-0.309440796347971,-0.3210508185817611,1.0,9.91388332871825,7.142036574706803,-0.25408718,-0.1008872,-0.309440796347971,-0.3210508185817611,-69.42986209476234,-4.0812571428361135,-69.4852157112111,-4.301420759691438,-0.055353616448755305,-0.22016361685532448,0.055353616448755305,0.22016361685532448
48fb20df-fc0b-49c3-918e-81ad83ae26b5,2011-06-25 01:00:00,2011-06-25 02:00:00,-69.17577491486313,-3.980369941109677,-69.4852157112111,-4.301420759691438,-0.309440796347971,-0.3210508185817611,CONTINUITY,912,14592.0,202.1699981689453,223.6798588267544,5.470695820431196,False,False,False,False,1.0,2011-06-25 03:00:00,-0.0411198022733145,-0.6265027516757815,1.0,9.588297240667746,6.816735880594968,-0.2251826,-0.15202497,-0.0411198022733145,-0.6265027516757815,-69.7103983040799,-4.453445729150018,-69.52633551348441,-4.9279235113672195,0.18406279059549044,-0.4744777822172015,0.18406279059549044,0.4744777822172015
48fb20df-fc0b-49c3-918e-81ad83ae26b5,2011-06-25 02:00:00,2011-06-25 03:00:00,-69.4852157112111,-4.301420759691438,-69.52633551348441,-4.92792351136722,-0.0411198022733145,-0.6265027516757815,CONTINUITY,453,7248.0,205.26998901367188,219.65273178807948,6.937361047995914,False,False,False,False,1.0,2011-06-25 04:00:00,-0.1151858927100448,-0.0824715703798348,1.0,8.888618807300878,6.118097198041348,-0.038388565,-0.2724455,-0.1151858927100448,-0.0824715703798348,-69.5647240786671,-5.200369011264224,-69.64152140619446,-5.010395081747055,-0.07679732752735895,0.18997392951716838,0.07679732752735895,0.18997392951716838
48fb20df-fc0b-49c3-918e-81ad83ae26b5,2011-06-25 03:00:00,2011-06-25 04:00:00,-69.52633551348441,-4.92792351136722,-69.64152140619446,-5.010395081747054,-0.1151858927100448,-0.0824715703798348,CONTINUITY,373,5968.0,206.1199951171875,219.0955931635389,5.532037956093108,False,False,False,False,1.0,2011-06-25 05:00:00,-0.3810664974343183,-0.0340388393102442,1.0,8.69433468816865,5.924255797414532,-0.07509974,-0.05196928,-0.3810664974343183,-0.0340388393102442,-69.71662114264656,-5.062364360350847,-70.02258790362878,-5.044433921057299,-0.30596676098221565,0.01793043929354799,0.30596676098221565,0.01793043929354799
48fb20df-fc0b-49c3-918e-81ad83ae26b5,2011-06-25 04:00:00,2011-06-25 05:00:00,-69.64152140619446,-5.010395081747054,-70.02258790362878,-5.044433921057299,-0.3810664974343183,-0.0340388393102442,CONTINUITY,429,6864.0,211.6599884033203,223.1439758158508,4.641286571973271,False,False,False,False,1.0,2011-06-25 06:00:00,-0.5012690049865114,0.0473049317205154,1.0,8.834191318202071,6.063785208687608,-0.25811785,-0.006164941,-0.5012690049865114,0.0473049317205154,-70.28070575822396,-5.050598862062707,-70.52385690861529,-4.997128989336783,-0.24315115039132706,0.05346987272592416,0.24315115039132706,0.05346987272592416
501f32cf-82df-4ca6-9362-3dfb0e816c94,2011-06-28 00:00:00,2011-06-28 01:00:00,-47.96710468137315,-0.5553899707209813,-48.24470966946596,-0.329425879193093,-0.2776049880928042,0.2259640915278882,CONTINUITY,2332,37312.0,199.80999755859372,215.7391455831904,7.143934314579489,False,False,False,False,1.0,2011-06-28 02:00:00,-0.2801827209082503,0.2125443658428806,1.0,10.527097070380185,7.75491027202143,-0.29751074,0.093722895,-0.2801827209082503,0.2125443658428806,-48.542220412607136,-0.23570298440530463,-48.52489239037421,-0.11688151335021241,0.017328022232924012,0.11882147105509222,0.017328022232924012,0.11882147105509222
501f32cf-82df-4ca6-9362-3dfb0e816c94,2011-06-28 01:00:00,2011-06-28 02:00:00,-48.24470966946596,-0.329425879193093,-48.524892390374205,-0.1168815133502123,-0.2801827209082503,0.2125443658428806,CONTINUITY,2314,37024.0,201.239990234375,217.1328327571305,7.86991197885393,False,False,False,False,1.0,2011-06-28 03:00:00,-0.1104303399496586,0.2862655220418846,1.0,10.519348639136,7.747164966520335,-0.30417272,0.091047965,-0.1104303399496586,0.2862655220418846,-48.8290651148596,-0.02583354836007329,-48.635322730323864,0.1693840086916723,0.19374238453573872,0.1952175570517456,0.19374238453573872,0.1952175570517456
501f32cf-82df-4ca6-9362-3dfb0e816c94,2011-06-28 02:00:00,2011-06-28 03:00:00,-48.524892390374205,-0.1168815133502123,-48.63532273032386,0.1693840086916723,-0.1104303399496586,0.2862655220418846,CONTINUITY,2278,36448.0,200.76998901367188,216.0879609306409,7.647738880972256,False,False,False,False,1.0,2011-06-28 04:00:00,-0.0960914213837824,0.2105432846576479,1.0,10.503669302218212,7.731492029245684,-0.26985747,0.11588987,-0.0960914213837824,0.2105432846576479,-48.90518019654471,0.28527387832200907,-48.73141415170764,0.3799272933493202,0.1737660448370733,0.09465341502731114,0.1737660448370733,0.09465341502731114
501f32cf-82df-4ca6-9362-3dfb0e816c94,2011-06-28 03:00:00,2011-06-28 04:00:00,-48.63532273032386,0.1693840086916723,-48.73141415170765,0.3799272933493202,-0.0960914213837824,0.2105432846576479,CONTINUITY,2663,42608.0,200.2899932861328,215.7788678182501,7.533725526850581,False,False,False,False,1.0,2011-06-28 05:00:00,-0.1855182236052002,0.2515254774823329,1.0,10.659820777549236,7.88758403166028,-0.2656079,0.08930694,-0.1855182236052002,0.2515254774823329,-48.997022045174596,0.4692342364678924,-48.91693237531285,0.6314527708316531,0.08008966986174926,0.16221853436376066,0.08008966986174926,0.16221853436376066
501f32cf-82df-4ca6-9362-3dfb0e816c94,2011-06-28 04:00:00,2011-06-28 05:00:00,-48.73141415170765,0.3799272933493202,-48.91693237531285,0.6314527708316532,-0.1855182236052002,0.2515254774823329,CONTINUITY,2530,40480.0,201.70999145507807,217.08342391304348,6.900184825400634,False,False,False,False,1.0,2011-06-28 06:00:00,0.0758026559967603,0.1601821067770408,1.0,10.608588007213532,7.836369760545124,-0.28323433,0.10860202,0.0758026559967603,0.1601821067770408,-49.20016670334439,0.7400547879958835,-48.841129719316086,0.791634877608694,0.3590369840283002,0.051580089612810465,0.3590369840283002,0.051580089612810465
501f32cf-82df-4ca6-9362-3dfb0e816c94,2011-06-28 05:00:00,2011-06-28 06:00:00,-48.91693237531285,0.6314527708316532,-48.841129719316086,0.791634877608694,0.0758026559967603,0.1601821067770408,CONTINUITY,2477,39632.0,199.80999755859372,218.26039563988692,7.474949454619804,False,False,False,False,1.0,2011-06-28 07:00:00,-0.0978958342166009,0.2740168669601021,1.0,10.587417383546464,7.815207062189088,-0.23412912,0.08908102,-0.0978958342166009,0.2740168669601021,-49.07525883525523,0.8807158967718257,-48.93902555353269,1.065651744568796,0.1362332817225394,0.18493584779697037,0.1362332817225394,0.18493584779697037
501f32cf-82df-4ca6-9362-3dfb0e816c94,2011-06-28 06:00:00,2011-06-28 07:00:00,-48.841129719316086,0.791634877608694,-48.93902555353269,1.065651744568796,-0.0978958342166009,0.2740168669601021,CONTINUITY,2728,43648.0,197.8199920654297,217.19503757331375,7.607046477732561,False,False,False,False,1.0,2011-06-28 08:00:00,-0.1043137405425227,0.3856237304439431,1.0,10.683935651497876,7.911690520708339,-0.27918696,0.120394595,-0.1043137405425227,0.3856237304439431,-49.21821251756772,1.1860463395361613,-49.04333929407521,1.4512754750127392,0.1748732234925115,0.26522913547657784,0.1748732234925115,0.26522913547657784
501f32cf-82df-4ca6-9362-3dfb0e816c94,2011-06-28 07:00:00,2011-06-28 08:00:00,-48.93902555353269,1.065651744568796,-49.04333929407521,1.4512754750127392,-0.1043137405425227,0.3856237304439431,CONTINUITY,3295,52720.0,198.3300018310547,216.25199165402125,7.333609399422743,False,False,False,False,1.0,2011-06-28 09:00:00,0.0264162326513073,0.1521707342174405,1.0,10.872769137130032,8.100464891029363,-0.28039613,0.15033059,0.0264162326513073,0.1521707342174405,-49.32373542773648,1.6016060632342892,-49.0169230614239,1.6034462092301798,0.30681236631257747,0.0018401459958905242,0.30681236631257747,0.0018401459958905242
501f32cf-82df-4ca6-9362-3dfb0e816c94,2011-06-28 08:00:00,2011-06-28 09:00:00,-49.04333929407521,1.4512754750127392,-49.0169230614239,1.6034462092301798,0.0264162326513073,0.1521707342174405,CONTINUITY,3690,59040.0,201.70999145507807,217.1459349593496,7.032071393912377,False,False,False,False,1.0,2011-06-28 10:00:00,-0.0207421661097413,0.2285804982487349,1.0,10.98598739680029,8.213652703029998,-0.24183291,0.07998658,-0.0207421661097413,0.2285804982487349,-49.258755973392134,1.6834327889463854,-49.037665227533644,1.8320267074789147,0.2210907458584899,0.1485939185325293,0.2210907458584899,0.1485939185325293
501f32cf-82df-4ca6-9362-3dfb0e816c94,2011-06-28 13:00:00,2011-06-28 14:00:00,-49.19640237959592,2.092535260973798,-49.33836612011354,2.120964429842745,-0.1419637405176246,0.0284291688689473,CONTINUITY,1741,27856.0,209.75999450683597,222.45458788052844,4.586455528603162,False,False,False,False,1.0,2011-06-28 15:00:00,0.1016413926824455,-0.0295844514497782,1.0,10.234839560272292,7.462789157412448,-0.2562356,0.067557774,0.1016413926824455,-0.0295844514497782,-49.59460171963136,2.1885222043269024,-49.236724727431096,2.0913799783929665,0.35787699220026775,-0.09714222593393576,0.35787699220026775,0.09714222593393576
5108e8bd-05c1-4865-9c91-62dc50f6d90d,2011-06-27 05:00:00,2011-06-27 06:00:00,-61.9324887647828,0.0876114668741402,-61.95113896058686,0.0636417647646593,-0.0186501958040565,-0.0239697021094808,CONTINUITY,687,10992.0,203.0800018310547,214.4249909024745,6.768225256189821,False,False,False,False,1.0,2011-06-27 07:00:00,-0.0280521917715006,-0.1401191515464953,1.0,9.305013985578864,6.533788837933344,-0.13344035,-0.04055248,-0.0280521917715006,-0.1401191515464953,-62.0845793061126,0.023089286481015575,-61.97919115235836,-0.076477386781836,0.10538815375424097,-0.09956667326285157,0.10538815375424097,0.09956667326285157
5108e8bd-05c1-4865-9c91-62dc50f6d90d,2011-06-27 06:00:00,2011-06-27 07:00:00,-61.95113896058686,0.0636417647646593,-61.97919115235836,-0.076477386781836,-0.0280521917715006,-0.1401191515464953,CONTINUITY,854,13664.0,200.76998901367188,217.0189732142857,6.984016505325136,False,False,False,False,1.0,2011-06-27 08:00:00,-0.0540170980565051,-0.4467314743279001,1.0,9.522593098362169,6.75110146893676,-0.15653192,-0.07128882,-0.0540170980565051,-0.4467314743279001,-62.13572306742699,-0.1477662034126763,-62.033208250414866,-0.5232088611097361,0.10251481701212131,-0.3754426576970598,0.10251481701212131,0.3754426576970598
5108e8bd-05c1-4865-9c91-62dc50f6d90d,2011-06-27 07:00:00,2011-06-27 08:00:00,-61.97919115235836,-0.076477386781836,-62.03320825041487,-0.5232088611097362,-0.0540170980565051,-0.4467314743279001,CONTINUITY,637,10192.0,200.2899932861328,213.80384124803768,8.61447016330734,False,False,False,False,1.0,2011-06-27 09:00:00,-0.0444036898835875,-0.2339395342049693,1.0,9.229456489168411,6.45833828334479,-0.11261733,-0.20304203,-0.0444036898835875,-0.2339395342049693,-62.14582557917788,-0.7262508914442088,-62.07761194029846,-0.7571483953147055,0.06821363887942061,-0.03089750387049664,0.06821363887942061,0.03089750387049664
5108e8bd-05c1-4865-9c91-62dc50f6d90d,2011-06-27 08:00:00,2011-06-27 09:00:00,-62.03320825041487,-0.5232088611097362,-62.07761194029845,-0.7571483953147056,-0.0444036898835875,-0.2339395342049693,CONTINUITY,1005,16080.0,200.2899932861328,214.66256218905477,7.802528938098754,False,False,False,False,1.0,2011-06-27 10:00:00,-0.0392710849391093,-0.0792422885214712,1.0,9.685393729854024,6.913737350659685,-0.15150188,-0.11791192,-0.0392710849391093,-0.0792422885214712,-62.229113819394485,-0.8750603152661445,-62.11688302523756,-0.8363906838361768,0.11223079415692189,0.03866963142996771,0.11223079415692189,0.03866963142996771
5108e8bd-05c1-4865-9c91-62dc50f6d90d,2011-06-27 09:00:00,2011-06-27 10:00:00,-62.07761194029845,-0.7571483953147056,-62.11688302523756,-0.8363906838361768,-0.0392710849391093,-0.0792422885214712,CONTINUITY,878,14048.0,205.26998901367188,217.3790397209567,6.627408871994728,False,False,False,False,1.0,2011-06-27 11:00:00,-0.1475004605560599,-0.0567924922217515,1.0,9.550306497851652,6.778784897685177,-0.15748432,-0.03860493,-0.1475004605560599,-0.0567924922217515,-62.274367348023894,-0.8749956138793973,-62.26438348579362,-0.8931831760579283,0.009983862230271284,-0.01818756217853098,0.009983862230271284,0.01818756217853098
51a1932a-9342-4b84-bbf8-3cc81b8c1000,2011-06-25 14:00:00,2011-06-25 15:00:00,-65.87659949129328,-4.995225075676204,-66.01473011819971,-4.772569229712086,-0.138130626906431,0.2226558459641179,CONTINUITY,594,9504.0,207.3600006103516,222.0177293771044,5.842741193330806,False,False,False,False,1.0,2011-06-25 16:00:00,-0.1955220123923311,-0.0577138982386795,1.0,9.15957325492253,6.38856140554563,-0.2015007,0.12141996,-0.1955220123923311,-0.0577138982386795,-66.21623081712377,-4.6511492709418105,-66.21025213059204,-4.830283127950765,0.005978686531733529,-0.17913385700895462,0.005978686531733529,0.17913385700895462
51a1932a-9342-4b84-bbf8-3cc81b8c1000,2011-06-25 15:00:00,2011-06-25 16:00:00,-66.01473011819971,-4.772569229712086,-66.21025213059204,-4.830283127950765,-0.1955220123923311,-0.0577138982386795,CONTINUITY,637,10192.0,212.02999877929688,223.24259222919935,4.596674688729672,False,False,False,False,1.0,2011-06-25 17:00:00,-0.2006880340564549,0.2690696596651589,1.0,9.229456489168411,6.45833828334479,-0.2060989,-0.0038612615,-0.2006880340564549,0.2690696596651589,-66.4163510298373,-4.834144389482476,-66.4109401646485,-4.561213468285606,0.0054108651888072345,0.2729309211968695,0.0054108651888072345,0.2729309211968695
549361c1-2295-4321-9a4c-82621d0feb79,2011-06-26 06:00:00,2011-06-26 07:00:00,-48.33546890242293,-3.295845340070261,-48.56096020060693,-3.20959490453304,-0.2254912981839965,0.0862504355372215,CONTINUITY,508,8128.0,209.3699951171875,220.24517101377955,4.7062724800457945,False,False,False,False,1.0,2011-06-26 08:00:00,-0.160816271500245,-0.0413602296426596,1.0,9.003193193746572,6.2324480165505225,-0.23291014,0.07976442,-0.160816271500245,-0.0413602296426596,-48.79387034195577,-3.1298304862290736,-48.72177647210717,-3.2509551341756997,0.07209386984859381,-0.12112464794662611,0.07209386984859381,0.12112464794662611
549361c1-2295-4321-9a4c-82621d0feb79,2011-06-26 07:00:00,2011-06-26 08:00:00,-48.56096020060693,-3.20959490453304,-48.72177647210717,-3.2509551341756997,-0.160816271500245,-0.0413602296426596,CONTINUITY,739,11824.0,208.97000122070312,222.3821041948579,4.594570455900742,False,False,False,False,1.0,2011-06-26 09:00:00,-0.4197160952348611,0.0203066050558984,1.0,9.377971213360134,6.606650186198215,-0.22516985,0.050489303,-0.4197160952348611,0.0203066050558984,-48.94694632448316,-3.2004658314511,-49.141492567342034,-3.2306485291198013,-0.1945462428588769,-0.03018269766870144,0.1945462428588769,0.03018269766870144
55159c88-3dcf-43f1-95d5-d8ced5558131,2011-06-26 00:00:00,2011-06-26 01:00:00,-61.57662276640735,-1.1549309957169762,-61.83234985020317,-1.0544717127357284,-0.2557270837958256,0.1004592829812478,CONTINUITY,790,12640.0,197.8199920654297,215.33413765822783,7.481817596912244,False,False,False,False,1.0,2011-06-26 02:00:00,-0.3057594266418206,-0.0751961819964852,1.0,9.444700778495555,6.673297967767654,-0.21881142,0.0089642,-0.3057594266418206,-0.0751961819964852,-62.051161272789614,-1.0455075131629268,-62.13810927684499,-1.1296678947322136,-0.08694800405537956,-0.08416038156928679,0.08694800405537956,0.08416038156928679
55159c88-3dcf-43f1-95d5-d8ced5558131,2011-06-26 01:00:00,2011-06-26 02:00:00,-61.83234985020317,-1.0544717127357284,-62.13810927684499,-1.1296678947322136,-0.3057594266418206,-0.0751961819964852,CONTINUITY,1266,20256.0,195.72999572753903,211.88990916271723,8.149953583535746,False,False,False,False,1.0,2011-06-26 03:00:00,-0.2442886652870015,-0.0217601928039266,1.0,9.916255691813806,7.144407180321139,-0.22760765,-0.08664755,-0.2442886652870015,-0.0217601928039266,-62.36571692938997,-1.216315442513681,-62.382397942131995,-1.1514280875361402,-0.016681012742026213,0.06488735497754083,0.016681012742026213,0.06488735497754083
55159c88-3dcf-43f1-95d5-d8ced5558131,2011-06-26 02:00:00,2011-06-26 03:00:00,-62.13810927684499,-1.1296678947322136,-62.382397942132,-1.1514280875361402,-0.2442886652870015,-0.0217601928039266,CONTINUITY,1687,26992.0,194.63999938964844,210.3236885002964,7.805549265738653,False,False,False,False,1.0,2011-06-26 04:00:00,-0.1980492678276633,0.039776555474452,1.0,10.203332852113716,7.431299675155903,-0.22204627,-0.070574395,-0.1980492678276633,0.039776555474452,-62.60444421309853,-1.2220024828947027,-62.580447209959665,-1.1116515320616882,0.023997003138866546,0.11035095083301447,0.023997003138866546,0.11035095083301447
55159c88-3dcf-43f1-95d5-d8ced5558131,2011-06-26 07:00:00,2011-06-26 08:00:00,-63.0849503476676,-0.7785098737236971,-63.373859678255386,-0.8684356120845926,-0.288909330587785,-0.0899257383608955,CONTINUITY,6134,98144.0,197.8199920654297,215.90964297358985,7.596501034650571,False,False,False,False,1.0,2011-06-26 09:00:00,-0.3442713972792788,-0.011267512052504,1.0,11.494201255971948,8.721765357145012,-0.287456,-0.06318501,-0.3442713972792788,-0.011267512052504,-63.66131568406708,-0.9316206184646738,-63.718131075534664,-0.8797031241370966,-0.05681539146758752,0.051917494327577175,0.05681539146758752,0.051917494327577175
55159c88-3dcf-43f1-95d5-d8ced5558131,2011-06-26 11:00:00,2011-06-26 12:00:00,-64.7292916509876,-1.4225197939207344,-64.87145311376402,-1.4364283432094067,-0.1421614627764142,-0.0139085492886723,CONTINUITY,1382,22112.0,205.6999969482422,224.8868035455861,4.18198913068644,False,False,False,False,1.0,2011-06-26 13:00:00,0.284880247371845,0.095827937677112,1.0,10.0039209498574,7.232010331664759,-0.26892987,0.028245496,0.284880247371845,0.095827937677112,-65.14038298270056,-1.4081828475771159,-64.58657286639217,-1.3406004055322946,0.5538101163083837,0.06758244204482115,0.5538101163083837,0.06758244204482115
55159c88-3dcf-43f1-95d5-d8ced5558131,2011-06-26 12:00:00,2011-06-26 13:00:00,-64.87145311376402,-1.4364283432094067,-64.58657286639217,-1.3406004055322946,0.284880247371845,0.095827937677112,CONTINUITY,409,6544.0,208.5800018310547,218.5783542176039,6.063091834872437,False,False,False,False,1.0,2011-06-26 14:00:00,-0.1477712980944971,-0.0745777364315607,1.0,8.786456678344,6.016157159698354,-0.020547597,0.014544457,-0.1477712980944971,-0.0745777364315607,-64.60712046312992,-1.3260559483351053,-64.73434416448667,-1.4151781419638554,-0.12722370135675468,-0.08912219362875003,0.12722370135675468,0.08912219362875003
55159c88-3dcf-43f1-95d5-d8ced5558131,2011-06-26 13:00:00,2011-06-26 14:00:00,-64.58657286639217,-1.3406004055322946,-64.73434416448667,-1.4151781419638554,-0.1477712980944971,-0.0745777364315607,CONTINUITY,432,6912.0,213.5,221.68095341435185,4.380619529822432,False,False,False,False,1.0,2011-06-26 15:00:00,-0.1973786627046792,0.0284938570250925,1.0,8.841158975945264,6.07073772800249,-0.18308644,-0.033333108,-0.1973786627046792,0.0284938570250925,-64.91743060445383,-1.4485112497929493,-64.93172282719135,-1.3866842849387628,-0.01429222273752373,0.06182696485418643,0.01429222273752373,0.06182696485418643
55f434e0-8be9-48ba-baa6-ef533aacc04a,2011-06-28 11:00:00,2011-06-28 12:00:00,-50.51527893071549,3.155006574562748,-50.87015275110554,3.3017691178151582,-0.3548738203900541,0.14676254325241,CONTINUITY,211,3376.0,213.84999084472656,223.69397956161137,3.881487866149458,False,False,False,False,1.0,2011-06-28 13:00:00,-0.3233156903542564,0.2396522174478197,1.0,8.124743020385568,5.356586274672012,-0.32921553,0.111915,-0.3233156903542564,0.2396522174478197,-51.199368277686354,3.4136841175981973,-51.1934684414598,3.541421335262978,0.005899836226554156,0.1277372176647806,0.005899836226554156,0.1277372176647806
55f434e0-8be9-48ba-baa6-ef533aacc04a,2011-06-28 12:00:00,2011-06-28 13:00:00,-50.87015275110554,3.3017691178151582,-51.1934684414598,3.541421335262978,-0.3233156903542564,0.2396522174478197,CONTINUITY,341,5456.0,207.3600006103516,222.22486711876832,5.965882396115641,False,False,False,False,1.0,2011-06-28 14:00:00,-0.2201229992872981,0.3456613381611588,1.0,8.604654467186233,5.834810737062605,-0.307798,0.12751655,-0.2201229992872981,0.3456613381611588,-51.501266439649726,3.6689378880688786,-51.4135914407471,3.887082673424137,0.08767499890262806,0.21814478535525822,0.08767499890262806,0.21814478535525822
55f434e0-8be9-48ba-baa6-ef533aacc04a,2011-06-28 13:00:00,2011-06-28 14:00:00,-51.1934684414598,3.541421335262978,-51.4135914407471,3.887082673424137,-0.2201229992872981,0.3456613381611588,CONTINUITY,410,6560.0,212.3999938964844,221.78986280487808,4.666672402986734,False,False,False,False,1.0,2011-06-28 15:00:00,0.1802189095785067,0.4363535841957939,1.0,8.788898309344878,6.018593214496234,-0.28875402,0.16157924,0.1802189095785067,0.4363535841957939,-51.70234545690806,4.048661909812344,-51.23337253116859,4.323436257619931,0.4689729257394717,0.2747743478075874,0.4689729257394717,0.2747743478075874
